dicer_final.txt 1 99000 181.99089050293 3.88350009918213 706.761657714844 21285060.1001129 378618.442795038 82642653.4060669 21573660.7481537 384384.21721983 83763196.7556152
dicer_final.txt 2 99000 308.848968505859 3.88299989700317 1199.26049804688 20476631.9871368 378618.518573761 79503920.152771 20772855.4364471 384384.255999327 80654051.3868408
dicer_final.txt 3 99000 177.568862915039 3.88150000572205 689.233520507813 21091248.8238373 380539.135600805 81889789.6234131 21302264.4173431 384382.940051079 82709082.9949951
dicer_final.txt 4 99000 184.297485351563 3.8824999332428 715.534973144531 20838433.7939301 376695.799202204 80908587.2330933 21234375.0039978 384383.533109188 82445909.0588989
dicer_final.txt 5 99000 211.691314697266 3.8824999332428 821.891540527344 21238720.7774048 378617.742600918 82462792.7948608 21606754.4863892 384383.41853714 83891724.9437256
dicer_final.txt 6 99000 247.773513793945 3.8824999332428 961.980651855469 21025574.5991364 378617.840625286 81635199.9653931 21339306.6477509 384383.602546453 82853315.5905762
dicer_final.txt 7 99000 232.065093994141 3.88350009918213 901.224792480469 20004212.1403198 380541.559196949 77669894.1713257 20176874.4856873 384385.513651133 78340307.3145752
dicer_final.txt 8 99000 162.040557861328 3.8824999332428 629.122436523438 19019645.9000854 378620.820218325 73847411.6188965 19275826.1138 384386.73965168 74842101.6392212
dicer_final.txt 9 99000 294.630889892578 3.88450002670288 1144.49365234375 18997963.7160187 374778.175956249 73763544.5803833 19604123.1217499 384387.492840767 76116994.453186
dicer_final.txt 10 99000 176.532104492188 3.88199996948242 685.297607421875 18556514.3884583 378621.553289413 72049396.7597656 18874907.448349 384387.268717051 73285596.3590698
dicer_final.txt 11 99000 180.638137817383 3.8824999332428 701.327575683594 19398456.1791534 380542.860216141 75318242.8640747 19587923.0921173 384386.771667242 76053894.5569458
dicer_final.txt 12 99000 241.087356567383 3.8824999332428 936.021667480469 19354332.598175 380543.890263557 75147047.5324707 19555350.8458557 384387.756717205 75927540.2329102
dicer_final.txt 13 99000 179.120086669922 3.88299989700317 695.523254394531 18558023.52034 372856.614414454 72055302.2243652 19169259.9299927 384388.232761621 74428554.6872559
dicer_final.txt 14 99000 162.676086425781 3.8824999332428 631.589904785156 19123954.3417206 380544.718369722 74252741.4066162 19328399.7289124 384388.524823189 75046522.2902832
dicer_final.txt 15 98505 179.634429931641 3.88299989700317 697.520446777344 18542997.7202454 378623.753309965 71997325.9514771 18750104.7689819 382467.659264565 72801465.8876953
dicer_final.txt 16 99000 199.317245483398 3.88199996948242 773.74951171875 18786526.4907074 378623.919890404 72942956.6436157 19193562.3905945 384389.645825624 74523328.2850952
dicer_final.txt 17 99000 299.917449951172 3.88199996948242 1164.27954101563 21818199.5920258 382461.229093313 84712578.5442505 21942487.0862274 384383.112567186 85195136.9035645
dicer_final.txt 18 98505 181.742034912109 3.88299989700317 705.704284667969 19020880.6179199 374780.317003012 73852901.0671387 19470006.4865723 382468.006400108 75596704.6518555
dicer_final.txt 19 99000 218.724517822266 3.8824999332428 849.197937011719 19221934.1128387 382468.788288116 74633701.7063599 19322354.129364 384390.757762671 75023611.0294189
dicer_final.txt 20 99000 174.241851806641 3.88299989700317 676.581115722656 19107644.931839 380545.169868708 74189673.1767578 19289367.4766846 384389.081821203 74895256.2214966
dicer_final.txt 21 99000 166.912109375 3.8824999332428 648.036254882813 19402585.5154114 376699.065317869 75334272.3942871 19761461.7399902 384386.917224407 76727699.0582275
dicer_final.txt 22 99015 185.317810058594 3.88199996948242 719.403747558594 19044054.5296631 378681.587837219 73942705.8283691 19343114.4023438 384447.376262188 75103862.1729736
dicer_final.txt 23 99000 193.530609130859 3.88299989700317 751.479309082031 19624085.0406189 378622.617317677 76194636.6448975 19953138.6483307 384388.373241425 77472242.0140381
dicer_final.txt 24 99000 165.482360839844 3.8824999332428 642.485229492188 18457780.5934143 380546.633344412 71666633.0980225 18636981.1423798 384390.566295624 72362429.222168
dicer_final.txt 25 98505 165.497604370117 3.8824999332428 642.54443359375 19119848.184021 382466.024682283 74236780.4411011 19119848.184021 382466.024682283 74236780.4411011
dicer_final.txt 26 99015 280.355895996094 3.88350009918213 1088.76220703125 19558815.8291473 378678.565233946 75940731.4106445 19866261.56073 384444.389158487 77134459.2539063
dicer_final.txt 27 99000 174.64372253418 3.88199996948242 677.966918945313 18803529.189621 378623.099379539 73008806.793396 19075842.4698792 384389.004808903 74066139.9573364
dicer_final.txt 28 99000 205.589813232422 3.88299989700317 798.305236816406 21318845.6439056 376694.572637081 82773561.835144 21728683.7443848 384382.293034077 84364837.5806274
dicer_final.txt 29 98505 187.109649658203 3.88299989700317 726.546752929688 21164541.3283844 376693.056052685 82174083.4031372 21486219.8459625 382458.802978992 83423050.5446167
dicer_final.txt 30 99000 176.717666625977 3.88299989700317 686.194702148438 20584747.063797 378617.017187119 79923300.5628662 20886314.0804291 384382.778115749 81094180.8293457
dicer_final.txt 31 99000 202.707336425781 3.8840000629425 787.315307617188 20267519.9057312 376697.064626217 78692170.9705811 20697481.9571838 384384.733030558 80361558.0098877
dicer_final.txt 32 99000 181.97412109375 3.8824999332428 706.514526367188 20720972.7356262 378619.34670186 80452841.3967285 21040905.2351532 384385.188628435 81695054.6348877
