deadlines_final.txt 1 99000 355.287445068359 3.88199996948242 1379.22583007813 39568646.0015564 376647.49616456 153611637.654053 40324104.4394836 384334.234080553 156544462.858643
deadlines_final.txt 2 99000 372.204650878906 3.88150000572205 1444.71240234375 40722849.7571411 376643.397397995 158090698.578125 41513974.3839417 384330.056319714 161161957.716553
deadlines_final.txt 3 99000 422.914978027344 3.88199996948242 1641.75598144531 41172072.0778503 380486.376378775 159834601.648315 41618666.6981812 384329.660845995 161568336.706543
deadlines_final.txt 4 99000 367.332611083984 3.88199996948242 1425.98522949219 40451185.7331848 380488.983217239 157037163.579346 40832632.1460266 384332.335677147 158518006.261963
deadlines_final.txt 5 99000 460.034942626953 3.88199996948242 1785.85559082031 40016099.1143494 374722.490859509 155347500.974487 41051338.7896729 384330.749764204 159366425.67395
deadlines_final.txt 6 99000 381.690063476563 3.8824999332428 1481.91162109375 39326591.9813538 378567.760144711 152671682.117798 39915788.0321655 384332.767085791 154959037.669556
deadlines_final.txt 7 99000 370.935180664063 3.88199996948242 1439.97033691406 37966581.5491028 380493.884408474 147393533.613403 38362412.2176209 384337.208870888 148930206.037476
deadlines_final.txt 8 99000 495.314880371094 3.88100004196167 1922.31701660156 39848064.945282 380490.959076881 154696690.572754 40255830.184082 384334.282038689 156279695.938599
deadlines_final.txt 9 99000 353.935333251953 3.88299989700317 1374.33081054688 38776564.3595276 378570.752557516 150537514.338257 39352738.5515442 384335.801995039 152774331.327515
deadlines_final.txt 10 99000 366.560638427734 3.88299989700317 1423.35498046875 40281934.5654297 376645.203283787 156379846.669922 41082338.0325012 384331.873205185 159487136.530762
deadlines_final.txt 11 99000 405.250793457031 3.88199996948242 1573.18359375 39314750.0625916 376646.146191597 152625616.100586 40130737.5984497 384332.784615517 155793386.676758
deadlines_final.txt 12 99000 367.281799316406 3.87899994850159 1424.68603515625 40056976.4252319 374724.114254951 155506869.852051 41045243.7814331 384332.507655382 159343506.261353
deadlines_final.txt 13 98505 404.792175292969 3.8824999332428 1571.60559082031 40218160.6220703 376647.384645462 156133254.788818 40817437.5519714 382412.447583437 158459762.230347
deadlines_final.txt 14 99000 408.981689453125 3.88199996948242 1587.66687011719 39522322.8563232 374725.2897048 153431760.860962 40546238.4032593 384333.618106604 157406741.746094
deadlines_final.txt 15 99000 455.873718261719 3.88199996948242 1769.70178222656 40218301.6542664 380488.550717115 156132990.463013 40729156.842865 384331.659693956 158116094.466919
deadlines_final.txt 16 99015 395.932281494141 3.88150000572205 1536.81115722656 39948822.9603271 376702.565803051 155086491.207886 40771449.5375671 384389.136729717 158280018.128906
deadlines_final.txt 17 99000 473.071716308594 3.8824999332428 1836.70092773438 40286145.0185547 376643.823859215 156395860.300903 41113501.2495117 384330.372284651 159607737.082397
deadlines_final.txt 18 99000 433.445373535156 3.88199996948242 1682.63488769531 39409739.6988831 378565.743305445 152993616.899902 39978641.1746826 384330.728246689 155202176.996948
deadlines_final.txt 19 99000 479.034088134766 3.88199996948242 1859.6103515625 40161018.716095 380484.885442972 155909161.47876 40553969.4979858 384328.191905499 157434647.654175
deadlines_final.txt 20 99000 448.390228271484 3.88199996948242 1740.65087890625 39601516.9225159 382408.580800533 153737974.255493 39808964.6355286 384330.216782808 154543305.570313
deadlines_final.txt 21 99000 380.935760498047 3.8824999332428 1478.98303222656 39521898.1513672 380488.268727064 153429370.212524 39901854.6110229 384331.641685724 154904437.423096
deadlines_final.txt 22 99000 389.755889892578 3.8824999332428 1513.22717285156 38911328.5124512 374725.186691523 151059880.705933 39933918.6482239 384333.392602444 155029682.19397
deadlines_final.txt 23 99000 359.405212402344 3.88199996948242 1395.21105957031 38077256.7642212 376647.987583876 147822281.736084 38821840.9110107 384334.70050025 150712891.8573
deadlines_final.txt 24 99000 381.964965820313 3.88150000572205 1482.59704589844 39446402.0782166 378566.301774979 153136159.427002 40039814.6833496 384331.258221149 155439860.243774
deadlines_final.txt 25 99000 361.962127685547 3.8824999332428 1405.31799316406 38328557.9382935 376646.735678911 148797431.769531 39081816.9768066 384333.45609808 151721722.588135
deadlines_final.txt 26 99000 447.360931396484 3.8824999332428 1736.87878417969 39518933.8337708 380489.002664804 153418143.709717 39944506.7357178 384332.214131117 155070229.140991
deadlines_final.txt 27 99000 351.6357421875 3.8824999332428 1365.22570800781 38715625.4212952 374723.322837591 150299194.220215 39701701.1775208 384331.636739254 154127276.6698
deadlines_final.txt 28 99000 371.690002441406 3.88199996948242 1442.90063476563 38914992.4676514 376647.532147408 151074320.726196 39716757.5394897 384334.228569508 154186910.688965
deadlines_final.txt 29 99000 439.363586425781 3.88199996948242 1705.609375 40754285.1322632 380486.819854498 158212880.286377 41160745.975769 384330.137317181 159790818.947632
deadlines_final.txt 30 99000 399.755645751953 3.88199996948242 1551.85144042969 39908870.0852661 378566.791245461 154931576.360474 40505863.2851868 384331.837688446 157249220.740723
deadlines_final.txt 31 99000 407.732757568359 3.8824999332428 1583.0224609375 38471175.5855103 376647.638145685 149351353.633911 39234959.7879334 384334.301064491 152316475.048828
deadlines_final.txt 32 99000 451.690093994141 3.88199996948242 1753.4609375 39950350.1964111 380487.678267717 155092450.386963 40349445.302063 384331.014727831 156641798.043701
