lmn_final.txt 1 99000 304.732177734375 3.88100004196167 1182.66564941406 33944980.1463013 382430.128079653 131785769.099854 34099097.3251648 384351.904556513 132384111.206543
lmn_final.txt 2 99000 331.245910644531 3.8824999332428 1286.06225585938 32152903.5166016 378589.641034365 124829553.90564 32638497.0282898 384354.999966383 126714821.563599
lmn_final.txt 3 99000 243.234283447266 3.88299989700317 944.478698730469 31376377.975708 382436.652353525 121815383.325439 31496266.4929352 384358.534826279 122280861.930115
lmn_final.txt 4 99015 348.724761962891 3.8824999332428 1353.923828125 32596224.1267853 384414.846579552 126551264.072693 32596224.1267853 384414.846579552 126551264.072693
lmn_final.txt 5 99000 357.135314941406 3.8824999332428 1386.57788085938 32532587.1300964 378590.95048666 126304055.143127 33029754.9866333 384356.322920084 128234265.033508
lmn_final.txt 6 99000 368.747894287109 3.88299989700317 1431.84802246094 32569264.6857605 374745.212652206 126445434.753662 33351547.0116882 384354.23403573 129482590.491333
lmn_final.txt 7 99000 315.780090332031 3.88199996948242 1225.85827636719 31384147.697876 372825.584068775 121845423.052612 32366025.1906433 384356.237929344 125657438.957153
lmn_final.txt 8 99000 316.852935791016 3.88199996948242 1230.02307128906 32266193.25354 380511.736529112 125269417.726013 32571741.8737793 384355.36048007 126455696.226135
lmn_final.txt 9 99495 299.715484619141 3.8824999332428 1163.64538574219 31723694.9618835 378591.855527401 123163987.637634 32341067.1965942 386279.044438124 125560886.771118
lmn_final.txt 10 99000 295.19970703125 3.88299989700317 1146.26037597656 31401988.2001648 380514.393491268 121915224.785156 31740269.587738 384357.957944393 123228564.840088
lmn_final.txt 11 99000 296.256042480469 3.8824999332428 1150.21411132813 32117548.429657 380513.800443888 124693070.444336 32415826.9453735 384357.44289732 125851128.865051
lmn_final.txt 12 98505 377.263946533203 3.88199996948242 1464.53857421875 30796200.343689 372828.546097517 119563712.111877 31589088.916748 382437.569981098 122642046.952515
lmn_final.txt 13 99000 220.81608581543 3.88350009918213 857.539306640625 23123415.9351349 382454.735793829 89778750.6583862 23252320.0315704 384376.597768068 90279227.5894775
lmn_final.txt 14 99000 295.19970703125 3.88199996948242 1145.96520996094 31558431.0393524 382435.861639977 122522439.21106 31708151.8360443 384357.676113844 123103724.513184
lmn_final.txt 15 99015 297.367401123047 3.88199996948242 1154.38024902344 31507522.8020325 378650.616198063 122324848.444275 31953552.6745605 384416.050126076 124056538.144043
lmn_final.txt 16 99000 291.340911865234 3.88199996948242 1130.9853515625 32744272.2564392 374745.254460335 127124953.385559 33538398.7388 384354.262828827 130208093.749756
lmn_final.txt 17 99000 312.964721679688 3.88199996948242 1214.92907714844 31075100.6430359 378593.093519211 120646287.425232 31565485.2261963 384358.429950953 122550143.548523
lmn_final.txt 18 99015 424.123413085938 3.88150000572205 1646.23498535156 31017318.1177368 376728.779700041 120421691.588623 31766604.3397217 384415.667115927 123330621.309937
lmn_final.txt 19 99000 302.945281982422 3.8824999332428 1176.18505859375 31622474.0837708 384357.931159973 122771208.163208 31622474.0837708 384357.931159973 122771208.163208
lmn_final.txt 20 99000 296.743255615234 3.88199996948242 1151.95727539063 31195132.5351868 378592.368164539 121112014.05835 31676092.1156769 384357.674101114 122979273.173157
lmn_final.txt 21 99000 303.459838867188 3.8824999332428 1178.18286132813 30700881.5204468 376671.006608486 119193275.663879 31357576.6000061 384358.14550662 121742819.809326
lmn_final.txt 22 99000 287.508575439453 3.88299989700317 1116.39575195313 31316222.6754761 376667.990231276 121581146.485291 31903327.5535584 384355.19114089 123860538.342163
lmn_final.txt 23 99000 297.142822265625 3.88299989700317 1153.80554199219 30833976.2881317 380513.406303644 119709607.160461 31135934.8864594 384356.989251614 120881934.745605
lmn_final.txt 24 99000 298.015777587891 3.88199996948242 1156.89721679688 30073948.6425018 372828.149827003 116759449.644714 31070101.33284 384358.752689123 120626872.346497
lmn_final.txt 25 99000 385.238861083984 3.88299989700317 1495.88244628906 30661262.6447296 382437.391527414 119039792.157043 30813828.9351501 384359.238502026 119632134.617126
lmn_final.txt 26 99000 314.794616699219 3.8824999332428 1222.19006347656 30641728.1381836 378593.912579298 118964015.938538 31117057.5665894 384359.313503504 120809447.819397
lmn_final.txt 27 99000 308.462554931641 3.8824999332428 1197.60583496094 29935817.7670593 372830.940117359 116224150.41571 30889862.0863342 384361.69045949 119928144.347107
lmn_final.txt 28 99000 298.314270019531 3.8824999332428 1158.205078125 32011606.7281799 376669.448023081 124281469.173218 32606293.3439941 384356.668429852 126590304.152344
lmn_final.txt 29 99495 303.331207275391 3.88299989700317 1177.83508300781 31808046.5027161 382434.074911356 123490898.874939 32100886.1540985 386277.687863827 124627831.583496
